Sno,Profile_of_buyer,Education_of_buyer,Occupation_of_buyer ,Is_Current_Property_Rented ,Current_Locality,Area_of_Current_Property,Deed_Type ,Value_of_New_Property_per_sqft ,Locality_of_New_Property ,Area_of_New_Property  ,Mode_of_Payment ,Number_of_installations ,New_Property_Value ,Is_there_Pan_card ,Gross_Income_for_last_1_year ,Gross_Income_for_last_2_year ,Gross_Income_for_last_3_year ,Gross_Income_for_last_4_year ,Gross_Income_for_last_5_year ,Source_of_income_1 ,Source_of_income_2 ,Source_of_income_3 ,Number_of_properties_owned ,Is_Rental_Income ,Since_when_rental_income_declared ,Ratio_rental_income_to_property_value ,Property_value_calc_on_rental_income ,Is_property_Inherited ,Inherited_Property_Cost ,Is_property_sold ,How_much_value_property_sold ,Total_value_of_all_properties_owned ,Total_income_of_last_year ,Is_Loan_Taken ,Ratio_Loan_to_own ,Who_Lender ,Rate_of_interest_charged_on_load ,Number_of_bank_accounts ,Transaction_X1 ,Transaction_X2 ,Transaction_X5 ,Transaction_X10 ,Transaction_X20,Suspicion
419,0,4,8,0,4,1411,0,60687,1,2662,1,6,95788985,0,1268181,2131804,2836804,2645288,3348150,0,0,3,2,1,0,0,0,0,58503581,1,0,136019750,1825348,0,97,1,8,0,0,4,0,0,0,0
420,0,5,4,0,2,852,0,51496,0,2127,1,9,90297449,0,1051480,2236921,2255578,2396605,3289479,0,0,3,2,1,0,0,0,0,57549667,1,0,144819878,1030498,0,87,0,9,1,0,2,0,0,0,0
421,1,5,7,0,3,1165,0,50237,0,2483,1,7,98181562,0,2023766,1284730,2674989,2616420,3142731,0,0,3,1,1,0,0,0,0,58802397,1,0,125414902,1855176,0,83,0,8,1,0,4,0,0,0,0
422,0,4,6,0,2,809,0,65540,0,2822,1,6,34996644,0,1912517,2974427,2955469,2477410,2879695,0,0,3,2,1,0,0,0,0,52685435,1,0,178129512,2135354,0,81,0,8,1,5,4,0,0,0,0
423,0,3,5,0,3,1162,0,45353,0,2186,1,10,45101080,0,1674859,2682438,2846845,2663207,2671316,0,0,3,2,1,0,0,0,0,57012537,1,0,63865448,1860825,0,89,0,9,0,3,4,1,0,0,0
424,1,3,8,0,4,602,0,52150,0,2944,1,6,89696196,0,1822843,1788632,2640220,2861319,2778855,0,0,3,1,1,0,0,0,0,20224223,1,0,78208285,1245259,0,100,1,9,1,3,3,0,0,0,0
425,0,5,4,0,3,1084,0,62518,0,2634,1,10,25473283,0,1027298,2144855,2196993,2258142,2809218,0,0,3,1,1,0,0,0,0,31568369,1,0,91303435,2289532,0,87,0,9,0,3,4,0,0,0,0
426,1,5,8,0,2,1223,0,52458,0,2482,1,7,71441698,0,1251828,1637417,2238972,2622515,2834226,0,0,3,1,1,0,0,0,0,23034668,1,0,82308539,1666978,0,96,0,8,1,0,3,0,0,0,0
427,1,4,9,0,2,966,0,48689,1,2409,1,7,79834326,0,1846764,2533183,2387819,2057137,3352229,0,0,3,2,1,0,0,0,0,56510446,1,0,149712479,2404125,0,90,0,9,1,1,3,0,0,0,0
428,1,3,6,0,2,875,0,53912,0,2763,1,9,71868137,0,1932631,2473837,2633255,2824066,2638462,0,0,3,1,1,0,0,0,0,52787632,1,0,60168676,1916324,0,99,1,8,1,4,4,2,0,0,0
429,0,4,5,0,3,1430,0,66544,1,2630,1,8,31321287,0,1414383,2633822,2022696,2581851,3080369,0,0,3,2,1,0,0,0,0,59853770,1,0,124000642,1692262,0,85,1,9,1,3,1,2,0,0,0
430,0,3,9,0,4,1292,0,51414,0,2076,1,7,75685160,0,1862417,1995491,2210067,2710922,3469690,0,0,3,2,1,0,0,0,0,23840724,1,0,137467901,1623840,0,98,1,9,0,5,2,1,0,0,0
431,1,5,5,0,2,1238,0,54971,1,2472,1,10,70565489,0,2491296,2313198,2443649,2302789,2537275,0,0,3,1,1,0,0,0,0,37158965,1,0,159425356,1878743,0,100,1,8,1,3,0,2,0,0,0
432,1,4,9,0,4,1071,0,52126,1,2493,1,9,41689864,0,1380304,1790374,2084323,2930058,2673883,0,0,3,1,1,0,0,0,0,54993586,1,0,124689910,2210604,0,95,1,9,0,0,0,1,0,0,0
433,1,4,5,0,2,1228,0,48128,1,2840,1,7,97679887,0,1033827,2758952,2222756,2459646,3010858,0,0,3,2,1,0,0,0,0,51603376,1,0,121145985,1719107,0,89,0,9,0,1,0,2,0,0,0
434,0,4,7,0,4,618,0,63271,0,2912,1,6,27873584,0,2135761,1667118,2924663,2662946,2803600,0,0,3,1,1,0,0,0,0,49368016,1,0,164484307,2061194,0,95,0,9,0,0,2,2,0,0,0
435,0,5,5,0,3,1007,0,62589,1,2051,1,8,88516995,0,1587185,1438698,2103330,2856122,2633495,0,0,3,2,1,0,0,0,0,53711453,1,0,99257306,1404321,0,82,0,9,0,5,4,2,0,0,0
436,1,4,6,0,3,1435,0,57176,0,2678,1,6,29913051,0,1055535,2919520,2302013,2363047,2565381,0,0,3,1,1,0,0,0,0,30974841,1,0,136295438,1698325,0,94,0,9,1,3,2,2,0,0,0
437,1,4,8,0,2,1425,0,55434,0,2790,1,9,45592774,0,2084028,1294425,2220833,2964892,2823375,0,0,3,2,1,0,0,0,0,56183481,1,0,119276594,1724615,0,98,1,9,1,3,3,0,0,0,0
438,0,4,8,0,4,1041,0,61198,0,2441,1,7,24078077,0,2379453,2609161,2830014,2813640,3342049,0,0,3,1,1,0,0,0,0,43131771,1,0,142078097,2022964,0,81,1,9,0,1,1,1,0,0,0
439,1,4,8,0,3,1137,0,57934,0,2646,1,10,30128465,0,1174101,1236513,2542991,2342448,3247059,0,0,3,2,1,0,0,0,0,42316712,1,0,160166010,2199566,0,98,1,9,0,5,1,0,0,0,0
440,0,3,4,0,2,906,0,46366,0,2293,1,10,51943493,0,1555328,2511545,2539690,2582632,2988185,0,0,3,2,1,0,0,0,0,43738412,1,0,165177532,1516503,0,82,1,9,1,4,4,0,0,0,0
441,0,5,8,0,3,679,0,69577,0,2115,1,9,51445755,0,1469743,2734475,2046598,2908122,3088121,0,0,3,1,1,0,0,0,0,39623362,1,0,157106817,1654223,0,94,1,8,0,4,2,2,0,0,0
442,0,5,9,0,4,885,0,69202,1,2350,1,7,47119971,0,1265060,1852313,2893082,2067504,3421290,0,0,3,2,1,0,0,0,0,58268732,1,0,166375650,1868248,0,87,1,8,0,1,3,0,0,0,0
443,1,4,6,0,4,1171,0,51651,0,2469,1,8,57499702,0,1513561,2181806,2742582,2566495,2623631,0,0,3,2,1,0,0,0,0,40660008,1,0,184873123,2080584,0,85,1,8,0,1,4,0,0,0,0
444,0,3,6,0,4,938,0,47913,0,2573,1,6,44724418,0,1829912,2143865,2915233,2114440,2822255,0,0,3,1,1,0,0,0,0,51860831,1,0,91147614,2477937,0,84,1,9,0,4,0,0,0,0,0
445,1,3,7,0,3,861,0,67512,0,2592,1,6,53386059,0,2285825,1518811,2082589,2760595,2823776,0,0,3,1,1,0,0,0,0,27758947,1,0,126481879,1557695,0,94,0,8,1,4,2,0,0,0,0
446,0,4,8,0,3,1106,0,60876,1,2252,1,9,27608517,0,1872509,1879840,2199536,2801755,2762369,0,0,3,2,1,0,0,0,0,25044745,1,0,64210359,1612802,0,80,1,8,0,5,4,2,0,0,0
447,1,5,8,0,2,1466,0,52892,0,2682,1,8,66198094,0,2390918,2835255,2703141,2143895,2855501,0,0,3,2,1,0,0,0,0,33285786,1,0,175899799,1140428,0,80,1,9,1,4,2,1,0,0,0
448,0,3,8,0,4,866,0,69865,0,2976,1,9,58803276,0,1566140,1688946,2200129,2528497,3337452,0,0,3,1,1,0,0,0,0,51677434,1,0,92595304,2339724,0,94,0,9,0,1,1,0,0,0,0
449,1,3,8,0,4,1307,0,65579,0,2540,1,6,48620524,0,2385738,1327125,2421457,2912094,3269474,0,0,3,1,1,0,0,0,0,55226255,1,0,117038412,2338974,0,87,1,9,1,3,2,0,0,0,0
450,0,5,6,0,2,589,0,66730,1,2677,1,10,94556040,0,2400765,2288160,2421648,2499390,3058328,0,0,3,2,1,0,0,0,0,42530268,1,0,176762320,2230892,0,99,1,8,0,3,2,1,0,0,0
451,0,3,5,0,2,1149,0,68579,0,2242,1,10,88318871,0,1144941,2963841,2877014,2331618,3344409,0,0,3,2,1,0,0,0,0,21757748,1,0,133918336,1874988,0,96,1,9,0,0,2,1,0,0,0
452,1,5,6,0,3,1026,0,63128,0,2080,1,10,23335113,0,2437483,2795274,2330357,2295415,2640655,0,0,3,2,1,0,0,0,0,50809065,1,0,153558856,1558794,0,85,0,8,1,4,2,0,0,0,0
453,1,5,6,0,2,816,0,67342,1,2713,1,6,42315199,0,1225181,2072991,2174560,2631489,3216642,0,0,3,1,1,0,0,0,0,32123633,1,0,149156200,1138588,0,89,0,9,1,0,4,1,0,0,0
454,0,5,9,0,3,1192,0,54860,0,2657,1,7,99039237,0,2375726,1817723,2286707,2851343,3101501,0,0,3,1,1,0,0,0,0,50587351,1,0,118545208,1744154,0,81,1,8,1,1,4,1,0,0,0
455,1,5,5,0,3,833,0,57334,0,2310,1,5,31100264,0,1875346,2594585,2273671,2491708,2595639,0,0,3,2,1,0,0,0,0,38239279,1,0,145464786,1730089,0,87,0,9,0,2,1,1,0,0,0
456,0,3,8,0,2,768,0,54192,1,2766,1,10,26223566,0,2341620,1868725,2449771,2954077,2546184,0,0,3,2,1,0,0,0,0,32916266,1,0,143454561,1347508,0,91,0,9,1,5,3,1,0,0,0
457,1,3,5,0,4,1167,0,60332,1,2361,1,10,79194951,0,1479805,1361487,2051833,2610598,2576178,0,0,3,2,1,0,0,0,0,33753867,1,0,188992414,2176482,0,83,0,8,0,2,4,0,0,0,0
458,0,3,8,0,4,1498,0,48395,0,2346,1,10,89819603,0,1286292,2217992,2329365,2740034,2739697,0,0,3,2,1,0,0,0,0,35371423,1,0,164668146,1591590,0,94,1,8,1,3,4,1,0,0,0
459,1,5,4,0,4,937,0,61449,0,2387,1,7,21154380,0,2136847,1557209,2749648,2201650,2561884,0,0,3,1,1,0,0,0,0,33051995,1,0,174203136,1438333,0,99,1,8,0,0,0,2,0,0,0
460,1,3,4,0,3,1146,0,50593,1,2480,1,6,26618320,0,2409245,2627292,2532841,2111128,2527724,0,0,3,1,1,0,0,0,0,29267680,1,0,155399604,2463375,0,85,0,8,0,4,2,0,0,0,0
461,0,5,4,0,4,1432,0,46020,1,2965,1,5,73792480,0,1103716,2234536,2805997,2555534,3182520,0,0,3,2,1,0,0,0,0,42053722,1,0,174999743,1327178,0,89,0,8,0,2,1,1,0,0,0
462,0,5,7,0,3,937,0,61878,0,2090,1,5,87118342,0,1841000,2212214,2575317,2597945,3399712,0,0,3,2,1,0,0,0,0,38856932,1,0,175413097,1481175,0,86,0,8,0,5,4,1,0,0,0
463,1,5,8,0,3,959,0,47894,0,2828,1,5,91930572,0,2138297,2469623,2485578,2511623,3294319,0,0,3,2,1,0,0,0,0,54101264,1,0,94867672,2256168,0,93,0,8,0,1,2,0,0,0,0
464,0,4,9,0,3,1099,0,63803,1,2844,1,9,39864072,0,1431701,2647694,2119336,2333749,2528841,0,0,3,2,1,0,0,0,0,46378259,1,0,62134562,1054047,0,81,0,8,1,5,3,0,0,0,0
465,0,5,9,0,3,1162,0,49349,0,2152,1,6,29474083,0,1489561,2012270,2310378,2526367,3357898,0,0,3,2,1,0,0,0,0,56217827,1,0,174994316,2280396,0,95,1,8,0,2,1,0,0,0,0
466,1,3,7,0,2,1264,0,52941,1,2040,1,6,23969627,0,1748908,1327256,2985123,2614977,2897684,0,0,3,2,1,0,0,0,0,40728332,1,0,151415761,1791715,0,94,0,9,0,1,1,1,0,0,0
467,0,5,8,0,3,1069,0,69292,1,2206,1,5,61941165,0,1098768,2862691,2078304,2213648,2602856,0,0,3,1,1,0,0,0,0,26096699,1,0,117912552,2050573,0,93,0,8,0,5,0,1,0,0,0
468,1,3,4,0,3,794,0,52628,1,2321,1,10,51265191,0,2129185,1422865,2274216,2735983,2871958,0,0,3,1,1,0,0,0,0,49962406,1,0,174430577,2388181,0,84,1,9,1,1,3,2,0,0,0
469,0,3,5,0,4,878,0,65604,0,2771,1,9,78956048,0,1567969,1459662,2681762,2198789,2736485,0,0,3,2,1,0,0,0,0,48120946,1,0,111690304,2319984,0,84,0,9,1,0,0,0,0,0,0
470,1,3,4,0,4,936,0,65297,1,2494,1,10,68383403,0,1143591,2345577,2922882,2395038,2635138,0,0,3,2,1,0,0,0,0,58926566,1,0,87914934,1239168,0,91,1,9,0,2,1,0,0,0,0
471,1,3,6,0,3,721,0,69751,1,2801,1,10,85745141,0,1336896,2704841,2684250,2371696,3362863,0,0,3,2,1,0,0,0,0,25795188,1,0,89713154,1895530,0,100,0,9,0,3,0,2,0,0,0
472,1,3,4,0,2,546,0,64185,0,2530,1,10,32070352,0,1216932,2009595,2771930,2733802,2759008,0,0,3,2,1,0,0,0,0,26619856,1,0,191172511,1576358,0,91,1,8,1,2,2,0,0,0,0
473,0,5,5,0,2,835,0,49367,1,2710,1,8,25529222,0,2159523,1685784,2657160,2888227,2540754,0,0,3,1,1,0,0,0,0,24309785,1,0,159892969,1258352,0,82,0,9,0,5,1,2,0,0,0
474,0,5,9,0,2,1160,0,50487,1,2945,1,5,49552475,0,2396826,1688137,2305970,2408199,3344595,0,0,3,2,1,0,0,0,0,59869955,1,0,79361071,2153452,0,97,1,9,0,3,2,0,0,0,0
475,1,3,6,0,2,816,0,56261,1,2287,1,10,48899029,0,1710396,2602192,2397803,2297074,2890959,0,0,3,1,1,0,0,0,0,28851204,1,0,134454659,1495268,0,88,1,9,1,2,0,2,0,0,0
476,0,4,5,0,4,881,0,69838,0,2348,1,6,72734849,0,1973357,1510948,2191735,2831735,2893595,0,0,3,1,1,0,0,0,0,35621200,1,0,110167645,2057153,0,88,0,8,1,3,3,0,0,0,0
477,0,4,6,0,4,1245,0,60865,1,2354,1,10,36420630,0,1307783,2630050,2604596,2842972,3164479,0,0,3,1,1,0,0,0,0,48286777,1,0,150270352,2267776,0,100,1,9,0,3,3,0,0,0,0
478,0,4,8,0,4,1052,0,57128,0,2865,1,5,22751136,0,2428053,1378361,2603327,2166215,2774762,0,0,3,2,1,0,0,0,0,45209101,1,0,175867100,1403661,0,82,1,9,1,2,3,0,0,0,0
479,1,4,6,0,2,996,0,45228,0,2966,1,7,43218260,0,1139830,1813215,2695292,2070443,3488349,0,0,3,1,1,0,0,0,0,26221380,1,0,160513441,1693711,0,82,1,9,0,2,2,1,0,0,0
480,0,3,4,0,2,1367,0,61693,1,2036,1,9,65316702,0,2472013,2743840,2525697,2317210,3388909,0,0,3,1,1,0,0,0,0,36291070,1,0,184724380,2000515,0,82,1,8,0,4,1,0,0,0,0
481,0,5,5,0,3,1394,0,56153,0,2491,1,8,75711699,0,1994845,2680061,2138591,2337638,2591330,0,0,3,2,1,0,0,0,0,21303539,1,0,110946115,1276769,0,100,1,9,0,1,4,0,0,0,0
482,0,5,8,0,3,701,0,48046,1,2427,1,5,77454726,0,1453602,2753869,2150464,2643516,3198054,0,0,3,2,1,0,0,0,0,42177247,1,0,149537916,1383028,0,88,0,8,0,1,2,2,0,0,0
483,0,5,7,0,4,1482,0,56407,0,2592,1,9,40888974,0,2217143,1996812,2238669,2223220,3288738,0,0,3,1,1,0,0,0,0,57184880,1,0,177001104,1581162,0,95,0,8,1,0,0,2,0,0,0
484,1,4,4,0,3,984,0,56724,1,2332,1,6,77405808,0,1868536,1968790,2255785,2158837,2738754,0,0,3,2,1,0,0,0,0,38255772,1,0,73813580,2423037,0,92,0,8,0,5,1,0,0,0,0
485,0,3,6,0,3,1376,0,69883,0,2465,1,7,38739293,0,1317946,2127524,2590587,2329689,2953836,0,0,3,1,1,0,0,0,0,33000236,1,0,154870904,2009366,0,95,1,8,0,1,1,2,0,0,0
486,1,5,5,0,4,881,0,52038,1,2436,1,10,57307906,0,1793847,2500014,2738661,2409936,3371179,0,0,3,2,1,0,0,0,0,54650559,1,0,117814372,1714779,0,97,0,9,0,4,1,0,0,0,0
487,0,4,4,0,4,561,0,64553,0,2473,1,6,81115190,0,2477329,2242217,2178326,2559314,3356454,0,0,3,2,1,0,0,0,0,51763913,1,0,164465747,1801305,0,99,0,8,1,4,1,1,0,0,0
488,1,5,4,0,3,1009,0,57162,1,2724,1,7,88483156,0,2133823,1326284,2575598,2735429,3066340,0,0,3,1,1,0,0,0,0,20888767,1,0,86350303,1537102,0,84,1,9,0,1,0,0,0,0,0
489,0,5,5,0,2,913,0,68244,1,2270,1,8,43103376,0,2135222,1340648,2729940,2485336,2520338,0,0,3,1,1,0,0,0,0,32280940,1,0,107261074,1436805,0,96,1,9,0,1,1,1,0,0,0
490,0,5,5,0,3,1280,0,51235,1,2546,1,8,22328820,0,2405492,1732200,2438614,2047481,3279580,0,0,3,2,1,0,0,0,0,49189668,1,0,169482326,2424168,0,81,0,9,1,4,2,2,0,0,0
491,0,4,4,0,3,1031,0,54235,1,2078,1,7,77590416,0,1695516,2503388,2979714,2568180,3355517,0,0,3,2,1,0,0,0,0,53922356,1,0,142438615,1102922,0,85,0,8,1,2,0,0,0,0,0
492,1,5,7,0,3,1259,0,45287,1,2218,1,7,38920909,0,2294267,1674647,2975930,2035180,3134028,0,0,3,2,1,0,0,0,0,55754500,1,0,151848792,2496514,0,95,0,9,1,5,2,1,0,0,0
493,0,3,8,0,4,721,0,68056,0,2873,1,7,63421300,0,1930984,2355447,2322216,2785990,3361425,0,0,3,1,1,0,0,0,0,39546982,1,0,84145102,2068230,0,94,1,8,1,4,2,2,0,0,0
494,1,3,5,0,3,1405,0,45902,1,2066,1,8,95522730,0,1001397,2358287,2322897,2259427,2934452,0,0,3,1,1,0,0,0,0,58456071,1,0,89131850,1309085,0,91,1,9,1,1,1,1,0,0,0
495,0,4,5,0,3,1060,0,61162,1,2750,1,10,24516003,0,1075240,2042206,2942534,2010559,2615335,0,0,3,1,1,0,0,0,0,33620368,1,0,152500925,2488194,0,88,1,9,0,2,3,1,0,0,0
496,1,5,4,0,4,1463,0,64234,0,2421,1,7,86214837,0,1420262,1736389,2719082,2071877,3262896,0,0,3,2,1,0,0,0,0,58443453,1,0,178000134,2451372,0,100,0,9,1,2,1,0,0,0,0
497,1,5,8,0,4,818,0,66110,0,2325,1,7,90701085,0,1437581,1337522,2557295,2963758,2858125,0,0,3,1,1,0,0,0,0,46559774,1,0,133087502,2300067,0,83,1,9,0,3,2,2,0,0,0
498,0,5,4,0,3,1466,0,46034,0,2639,1,7,79656400,0,1925233,2963953,2373606,2788584,2578819,0,0,3,2,1,0,0,0,0,22728062,1,0,191613210,1831211,0,82,1,8,1,5,3,2,0,0,0
499,0,4,6,0,3,1269,0,69198,1,2541,1,7,99546092,0,1185012,2248154,2448231,2991630,2937197,0,0,3,2,1,0,0,0,0,43061424,1,0,135082236,1684408,0,90,0,9,0,0,2,1,0,0,0
500,0,4,6,0,4,1355,0,60085,0,2765,1,9,63929482,0,1993478,1939923,2794666,2084228,2753865,0,0,3,1,1,0,0,0,0,56821264,1,0,92570769,1482791,0,89,0,8,0,3,0,0,0,0,0
501,0,3,9,0,2,1198,0,68703,1,2282,1,7,49127043,0,2237218,2285637,2874340,2727594,2996253,0,0,3,1,1,0,0,0,0,20006271,1,0,129935653,1191384,0,81,0,8,1,2,2,2,0,0,0
502,0,3,7,0,4,1136,0,62083,0,2496,1,5,83549326,0,2300880,1445335,2508699,2233437,2655472,0,0,3,1,1,0,0,0,0,29409565,1,0,99446759,1485431,0,99,0,8,1,2,1,0,0,0,0
503,0,4,9,0,2,1037,0,53428,0,2139,1,10,48139689,0,1468090,2788908,2299681,2086554,3279960,0,0,3,1,1,0,0,0,0,38926929,1,0,164570736,1016888,0,97,0,9,0,1,4,0,0,0,0
504,1,5,8,0,4,837,0,58127,1,2649,1,10,20729396,0,2192511,1808240,2436503,2225892,2894310,0,0,3,1,1,0,0,0,0,46666022,1,0,194711245,2204107,0,82,1,9,1,3,4,1,0,0,0
505,1,5,4,0,4,963,0,54507,1,2207,1,5,92455547,0,1230930,2973778,2177502,2274360,3133064,0,0,3,2,1,0,0,0,0,35309330,1,0,137121713,1069838,0,80,1,9,1,4,4,0,0,0,0
506,0,4,8,0,4,1297,0,63851,1,2737,1,9,85404865,0,1914152,1587171,2984146,2112255,3100848,0,0,3,2,1,0,0,0,0,52572593,1,0,63434729,2006409,0,95,1,9,1,5,0,1,0,0,0
507,1,5,7,0,4,1414,0,53435,0,2837,1,9,31573160,0,1706823,1927963,2276800,2464026,3374944,0,0,3,2,1,0,0,0,0,57710784,1,0,133886858,2393865,0,100,1,9,1,4,1,0,0,0,0
508,1,3,6,0,4,521,0,62535,1,2659,1,5,26138670,0,1061916,2446870,2812525,2150001,3061734,0,0,3,2,1,0,0,0,0,51161746,1,0,135459072,1772182,0,89,0,9,0,3,2,2,0,0,0
509,0,5,8,0,2,1281,0,47950,0,2790,1,8,64859265,0,1687060,2661595,2888710,2263485,2855259,0,0,3,1,1,0,0,0,0,49317105,1,0,165930332,2214838,0,95,1,8,0,3,2,1,0,0,0
510,1,4,7,0,2,639,0,45081,1,2902,1,5,50150564,0,1530145,1470338,2079944,2378346,2783239,0,0,3,2,1,0,0,0,0,35995960,1,0,60899651,1579241,0,93,1,8,0,5,3,2,0,0,0
511,1,5,7,0,3,696,0,52752,1,2967,1,5,88346416,0,1270369,1701755,2922183,2697683,2635411,0,0,3,1,1,0,0,0,0,46069027,1,0,194379465,2029586,0,100,1,9,0,0,1,2,0,0,0
512,0,5,5,0,3,1011,0,48964,0,2356,1,10,49217565,0,1622359,2359317,2049038,2047707,2917643,0,0,3,2,1,0,0,0,0,20965177,1,0,157714890,1563547,0,94,0,9,0,0,1,0,0,0,0
513,0,3,5,0,2,1430,0,46350,1,2628,1,10,88713918,0,1484886,1987009,2511351,2618601,3440174,0,0,3,1,1,0,0,0,0,31793386,1,0,191467864,1384209,0,93,0,8,1,3,3,1,0,0,0
514,0,3,5,0,4,1368,0,58459,0,2663,1,5,22660482,0,2110465,2647464,2376649,2955950,3412335,0,0,3,1,1,0,0,0,0,37505229,1,0,167820992,1577840,0,99,1,9,0,0,2,1,0,0,0
515,1,4,7,0,2,1165,0,62978,1,2733,1,9,58033377,0,1312972,1422721,2352496,2584189,2682543,0,0,3,1,1,0,0,0,0,32177092,1,0,82355605,1526370,0,96,1,8,0,3,0,0,0,0,0
516,1,5,9,0,2,1214,0,64614,1,2969,1,9,62720078,0,2089872,2417925,2656563,2621466,2832121,0,0,3,1,1,0,0,0,0,31366830,1,0,97759026,2234754,0,94,0,8,0,2,2,2,0,0,0
517,1,3,5,0,4,742,0,55010,0,2145,1,10,31149769,0,2227460,2944408,2159438,2951267,3365757,0,0,3,2,1,0,0,0,0,47430881,1,0,145193481,2264172,0,94,1,9,1,4,4,1,0,0,0
518,0,5,5,0,3,753,0,57959,0,2971,1,5,84989139,0,1976901,2775578,2401109,2656804,2694311,0,0,3,1,1,0,0,0,0,36960100,1,0,128779924,1901570,0,97,1,9,1,0,4,1,0,0,0
519,0,4,6,0,4,1056,0,66910,1,2228,1,9,58946019,0,1276621,1423610,2607721,2628675,2796594,0,0,3,2,1,0,0,0,0,46609447,1,0,143968904,1814810,0,93,1,9,0,2,3,1,0,0,0
520,0,3,4,0,2,1212,0,62694,1,2793,1,9,60294349,0,1717826,2286638,2089825,2481604,2740753,0,0,3,1,1,0,0,0,0,40046474,1,0,177771954,1315181,0,87,0,9,0,1,4,1,0,0,0
521,0,3,4,0,4,1127,0,69710,1,2264,1,6,86880023,0,1769519,2028714,2202301,2945592,2826740,0,0,3,1,1,0,0,0,0,30295656,1,0,146458934,2100066,0,83,0,8,1,2,2,2,0,0,0
522,0,5,9,0,2,683,0,49612,0,2732,1,10,56370332,0,1008935,2790546,2687824,2134310,2893536,0,0,3,2,1,0,0,0,0,43584940,1,0,119484849,1213821,0,84,1,9,0,4,0,1,0,0,0
523,1,5,5,0,3,835,0,47646,0,2581,1,8,92614355,0,2193779,1636959,2642954,2287378,2915933,0,0,3,2,1,0,0,0,0,38658871,1,0,98280647,1209729,0,82,1,9,0,0,3,1,0,0,0
524,0,5,7,0,3,1408,0,63709,0,2600,1,8,52614794,0,1495727,2307091,2569253,2615831,3011427,0,0,3,1,1,0,0,0,0,36079406,1,0,118078352,1455254,0,90,0,9,0,3,0,2,0,0,0
525,1,5,4,0,3,1471,0,57995,0,2249,1,6,91145174,0,1717319,1738467,2968702,2477500,3242792,0,0,3,1,1,0,0,0,0,39542494,1,0,151109921,1373802,0,100,1,9,0,5,3,2,0,0,0
526,0,3,8,0,3,1227,0,53454,1,2558,1,9,28467027,0,1147769,2676767,2771106,2097530,3089316,0,0,3,2,1,0,0,0,0,48404888,1,0,195394068,1226112,0,90,0,9,0,5,3,0,0,0,0
527,1,3,6,0,2,918,0,52418,0,2923,1,7,43760823,0,1631838,2327917,2807765,2181976,3069005,0,0,3,2,1,0,0,0,0,29706648,1,0,144709426,1497828,0,81,1,9,0,0,2,1,0,0,0
528,1,3,4,0,3,1138,0,53342,1,2708,1,8,41955451,0,2227098,1359652,2158869,2057272,3110650,0,0,3,2,1,0,0,0,0,43741219,1,0,110201033,2010725,0,100,0,9,1,2,4,1,0,0,0
529,1,4,4,0,3,796,0,50879,0,2425,1,6,63827674,0,1504880,2161437,2602572,2368266,2649838,0,0,3,2,1,0,0,0,0,28105919,1,0,108041007,1150025,0,94,0,8,1,1,2,2,0,0,0
530,1,3,8,0,3,796,0,60395,0,2112,1,8,99218037,0,1789189,1716211,2974365,2337562,2654502,0,0,3,1,1,0,0,0,0,34081987,1,0,154791102,1088984,0,87,1,9,0,4,1,0,0,0,0
531,1,3,5,0,4,540,0,50698,0,2007,1,7,42538074,0,2189285,2912491,2802718,2320698,3153560,0,0,3,2,1,0,0,0,0,23223171,1,0,164668240,1188081,0,86,1,8,1,0,4,1,0,0,0
532,1,5,9,0,4,1327,0,45713,1,2813,1,9,21801037,0,2190748,2861261,2215545,2471774,2808625,0,0,3,1,1,0,0,0,0,48228510,1,0,172786558,2449972,0,92,1,8,0,1,0,0,0,0,0
533,0,4,5,0,2,583,0,63198,0,2406,1,10,47465827,0,1856947,1293939,2360587,2774740,3093892,0,0,3,1,1,0,0,0,0,24307315,1,0,109499211,1173965,0,89,1,9,1,1,4,2,0,0,0
534,0,3,5,0,3,982,0,58146,0,2234,1,8,30140580,0,2270697,2723286,2482654,2245745,3235605,0,0,3,1,1,0,0,0,0,26557645,1,0,74000521,1713628,0,84,1,8,1,3,1,1,0,0,0
535,1,4,6,0,4,949,0,63880,0,2170,1,10,63867252,0,2382074,1901600,2425535,2302851,2782053,0,0,3,1,1,0,0,0,0,33984929,1,0,196607660,1582767,0,99,0,8,0,4,2,2,0,0,0
536,1,5,9,0,2,1341,0,46828,0,2652,1,6,83382674,0,1918451,1247313,2819458,2217177,2563441,0,0,3,2,1,0,0,0,0,47847646,1,0,92518950,1018507,0,81,0,8,0,4,1,1,0,0,0
537,1,3,4,0,4,1163,0,58812,0,2250,1,6,84548428,0,2319772,2723663,2267052,2820138,2672525,0,0,3,1,1,0,0,0,0,24586921,1,0,102482664,2120556,0,99,1,9,1,3,2,1,0,0,0
538,0,5,6,0,4,1000,0,58134,1,2420,1,7,69400666,0,1352244,1270915,2281056,2492823,2639109,0,0,3,2,1,0,0,0,0,56749173,1,0,171911272,1751443,0,93,0,8,1,0,0,1,0,0,0
539,1,3,8,0,3,719,0,46508,1,2254,1,7,36883759,0,1656056,2367580,2280228,2487195,3204288,0,0,3,1,1,0,0,0,0,21190491,1,0,75351394,1577480,0,94,0,8,1,3,3,2,0,0,0
